"","model","sex","age.n","year","week","date","time","exposures","observed.deaths","expected.deaths","expected.deaths.qlo","expected.deaths.qhi","observed.mx","observed.log.mx","excess.deaths.avg","excess.deaths.qlo","excess.deaths.qhi","cum.excess.deaths.avg","cum.excess.deaths.qlo","cum.excess.deaths.qhi"
"1099","avg.mortality","m",65,2020,28,2020-07-06,548,55038.938050429,875,963.92948758479,904,1025,0.0158978358048676,-1.79866199278494,-89.631,-150,-30,4537.524,4262,4825.025
"1100","avg.mortality","m",65,2020,29,2020-07-13,549,55044.7049921376,893,918.135893150861,859,978,0.0162231771453322,-1.78986408960911,-25.909,-89,37,4511.615,4233,4792.05
"1101","avg.mortality","m",65,2020,30,2020-07-20,550,55050.5382944288,873,948.878909421911,889,1010,0.0158581555611846,-1.79974732623539,-78.041,-133.025,-20.975,4433.574,4148,4732.075
"1102","avg.mortality","m",65,2020,31,2020-07-27,551,55056.4392215756,927,906.309885616743,848,966,0.0168372675949724,-1.77372838580007,20.741,-38.025,76.025,4454.315,4163.925,4763.075
"1103","avg.mortality","m",65,2020,32,2020-08-03,552,55062.4090378513,889,946.758750846922,887,1008,0.0161453161155532,-1.79195344733952,-56.563,-117,0,4397.752,4109,4702
"1104","avg.mortality","m",65,2020,33,2020-08-10,553,55068.4490075291,945,942.628866585961,883,1003,0.0171604615170984,-1.76547103632217,1.92,-55.025,59,4399.672,4107.925,4714
"1105","avg.mortality","m",75,2020,10,2020-03-02,530,31977.2715994425,1663,1878.57928059583,1794,1964,0.0520056876906595,-1.28394915641158,-213.756,-294.025,-128.975,-213.756,-294.025,-128.975
"1106","avg.mortality","m",75,2020,11,2020-03-09,531,31994.1962677747,1652,1782.56254763118,1700,1866,0.0516343647508324,-1.28706116166437,-131.62,-209.05,-52,-345.376,-464,-240
"1107","avg.mortality","m",75,2020,12,2020-03-16,532,32010.939664254,1655,1726.05744761683,1645,1808,0.0517010752373542,-1.28650042470502,-71.61,-155,4.02499999999998,-416.986,-570.025,-284
"1108","avg.mortality","m",75,2020,13,2020-03-23,533,32027.4987072995,1793,1673.75653088448,1594,1754,0.0559831417491043,-1.25194273277209,121.051,39.95,198,-295.935,-470.025,-144.975
"1109","avg.mortality","m",75,2020,14,2020-03-30,534,32043.8703153302,2873,1692.07827748586,1612,1773,0.0896583331454041,-1.04740933944393,1180.096,1100,1266.025,884.161,686.975,1059.025
"1110","avg.mortality","m",75,2020,15,2020-04-06,535,32060.0514067653,3246,1701.85309541354,1621,1783,0.101247498290506,-0.994615698898986,1544.816,1464.975,1625,2428.977,2226.95,2629.025
"1111","avg.mortality","m",75,2020,16,2020-04-13,536,32076.0389000241,3735,1733.71327030518,1653,1816,0.116442058560953,-0.933890125341096,2001.361,1922,2085,4430.338,4213.95,4652
"1112","avg.mortality","m",75,2020,17,2020-04-20,537,32091.8297135253,3621,1720.32852951095,1640,1802,0.112832457118327,-0.947565954255247,1899.555,1822,1981.025,6329.893,6100,6554
"1113","avg.mortality","m",75,2020,18,2020-04-27,538,32107.4207656882,2760,1645.29919372878,1566,1725,0.0859614361471692,-1.06569633741535,1113.572,1033.975,1198,7443.465,7202.875,7682.025
"1114","avg.mortality","m",75,2020,19,2020-05-04,539,32122.8089749319,1979,1580.05774799871,1503,1658,0.0616073146512305,-1.21036772088634,398.431,320,472,7841.896,7576.975,8089.025
"1115","avg.mortality","m",75,2020,20,2020-05-11,540,32137.9912596755,2293,1662.29391775701,1583,1743,0.0713485787419794,-1.14661467357475,628.571,542.975,710.025,8470.467,8208.95,8721.025
"1116","avg.mortality","m",75,2020,21,2020-05-18,541,32152.964538338,1822,1629.08134520661,1550,1709,0.0566666254935066,-1.24667264889344,192.302,111.925,269,8662.769,8384.975,8934
"1117","avg.mortality","m",75,2020,22,2020-05-25,542,32167.7257293387,1541,1361.33307476309,1289,1434,0.0479051585109271,-1.31961771848093,179.947,106,255,8842.716,8549.975,9125.05
"1118","avg.mortality","m",75,2020,23,2020-06-01,543,32182.2717510968,1663,1655.70139887783,1576,1736,0.0516744129457959,-1.28672444853424,4.452,-79.025,81.025,8847.168,8537,9129.1
"1119","avg.mortality","m",75,2020,24,2020-06-08,544,32196.599522031,1522,1577.91590890235,1501,1656,0.0472720729081513,-1.32539535321151,-56.551,-132.025,26,8790.617,8467.95,9078.15
"1120","avg.mortality","m",75,2020,25,2020-06-15,545,32210.7059605607,1503,1549.80839918691,1473,1627,0.0466615044650154,-1.33104126274927,-45.721,-120.025,31,8744.896,8416.975,9054.05
"1121","avg.mortality","m",75,2020,26,2020-06-22,546,32224.5879851049,1367,1536.98483399371,1461,1614,0.0424210233698525,-1.37241885872094,-168.597,-248,-90,8576.299,8242.975,8908.1
"1122","avg.mortality","m",75,2020,27,2020-06-29,547,32238.2425140827,1465,1498.97914713102,1424,1575,0.0454429238616231,-1.34253373328038,-35.242,-108.025,42,8541.057,8214.875,8884.05
"1123","avg.mortality","m",75,2020,28,2020-07-06,548,32251.6664659132,1370,1536.03450040995,1460,1613,0.0424784251520136,-1.37183159269091,-167.382,-242.025,-88,8373.675,8040.9,8720.075
"1124","avg.mortality","m",75,2020,29,2020-07-13,549,32264.8567590156,1356,1485.37494140287,1410,1561,0.0420271507829057,-1.37647005185051,-131.83,-205,-61,8241.845,7906.9,8592.025
"1125","avg.mortality","m",75,2020,30,2020-07-20,550,32277.810311809,1347,1492.18651084736,1417,1568,0.0417314553554828,-1.37953646930617,-142.536,-220,-63.975,8099.309,7744.975,8454.025
"1126","avg.mortality","m",75,2020,31,2020-07-27,551,32290.5240427124,1344,1505.76983091513,1430,1582,0.041622117938446,-1.38067582451897,-161.043,-243,-82.975,7938.266,7591.95,8298
